,retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
6642,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,34.0,59,2006.0,1103.0,0.55,Online
6643,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,43.0,75,3225.0,1451.0,0.45,Online
6644,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,42.0,98,4116.0,2140.0,0.52,Online
6645,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,38.0,156,5928.0,3023.0,0.51,Online
6646,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,33.0,88,2904.0,1307.0,0.45,Online
6647,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,36.0,88,3168.0,1647.0,0.52,Online
6648,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,38.0,87,3306.0,1653.0,0.5,Online
6649,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,51.0,87,4437.0,2085.0,0.47,Online
6650,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Apparel,55.0,124,6820.0,3478.0,0.51,Online
6651,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,50.0,182,9100.0,4732.0,0.52,Online
6652,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,45.0,117,5265.0,2633.0,0.5,Online
6653,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,44.0,94,4136.0,2233.0,0.54,Online
6654,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,41.0,85,3485.0,1847.0,0.53,Online
6655,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,59.0,98,5782.0,2660.0,0.46,Online
6656,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,61.0,142,8662.0,4677.0,0.54,Online
6657,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,56.0,189,10584.0,5398.0,0.51,Online
6658,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,51.0,113,5763.0,2709.0,0.47,Online
6659,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,47.0,113,5311.0,2815.0,0.53,Online
6660,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37.0,88,3256.0,1693.0,0.52,Online
6661,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,47.0,81,3807.0,1713.0,0.45,Online
6662,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,50.0,124,6200.0,3224.0,0.52,Online
6663,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,49.0,150,7350.0,3969.0,0.54,Online
6664,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,38.0,98,3724.0,1676.0,0.45,Online
6665,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,69,966.0,493.0,0.51,Online
6666,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,14.0,63,882.0,450.0,0.51,Online
6667,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,23.0,68,1564.0,704.0,0.45,Online
6668,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,28.0,91,2548.0,1325.0,0.52,Online
6669,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,29.0,137,3973.0,2145.0,0.54,Online
6670,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,19.0,88,1672.0,769.0,0.46,Online
6671,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,20.0,56,1120.0,571.0,0.51,Online
6672,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18.0,52,936.0,487.0,0.52,Online
6673,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,29.0,50,1450.0,696.0,0.48,Online
6674,Kohl's,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Apparel,29.0,91,2639.0,1451.0,0.55,Online
6675,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,23.0,133,3059.0,1652.0,0.54,Online
6676,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,14.0,78,1092.0,513.0,0.47,Online
6677,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,23.0,74,1702.0,919.0,0.54,Online
6678,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,52.0,75,3900.0,2067.0,0.53,Online
6679,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,71.0,77,5467.0,2679.0,0.49,Online
6680,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,72.0,105,7560.0,3780.0,0.5,Online
6681,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,64.0,169,10816.0,5949.0,0.55,Online
6682,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,58.0,119,6902.0,3106.0,0.45,Online
6683,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,55.0,101,5555.0,2778.0,0.5,Online
6684,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,54.0,94,5076.0,2690.0,0.53,Online
6685,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,69.0,81,5589.0,2683.0,0.48,Online
6686,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,68.0,123,8364.0,4182.0,0.5,Online
6687,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,23.0,149,3427.0,1679.0,0.49,Online
6688,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23.0,91,2093.0,1026.0,0.49,Online
6689,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,88,1232.0,591.0,0.48,Online
6690,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19.0,56,1064.0,521.0,0.49,Online
6691,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Apparel,33.0,65,2145.0,1030.0,0.48,Online
6692,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Apparel,23.0,102,2346.0,1173.0,0.5,Online
6693,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,23.0,162,3726.0,1751.0,0.47,Online
6694,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23.0,65,1495.0,748.0,0.5,Online
6695,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,75,1050.0,515.0,0.49,Online
6696,Kohl's,1197831,2/14/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,20.0,42,840.0,378.0,0.45,Online
6697,Kohl's,1197831,2/14/2021,Midwest,Kansas,Wichita,Men's Apparel,32.0,68,2176.0,1044.0,0.48,Online
6698,Kohl's,1197831,2/14/2021,Midwest,Kansas,Wichita,Women's Apparel,18.0,98,1764.0,864.0,0.49,Online
6699,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,20.0,153,3060.0,1499.0,0.49,Online
6700,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,19.0,59,1121.0,527.0,0.47,Online
6701,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,9.0,75,675.0,311.0,0.46,Online
6702,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,20.0,26,520.0,250.0,0.48,Online
6703,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Men's Apparel,32.0,41,1312.0,604.0,0.46,Online
6704,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Women's Apparel,23.0,65,1495.0,748.0,0.5,Online
6705,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Men's Street Footwear,24.0,150,3600.0,1620.0,0.45,Online
6706,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,25.0,58,1450.0,696.0,0.48,Online
6707,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Women's Street Footwear,14.0,60,840.0,420.0,0.5,Online
6708,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,19.0,35,665.0,299.0,0.45,Online
6709,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Men's Apparel,39.0,38,1482.0,726.0,0.49,Online
6710,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Women's Apparel,29.0,81,2349.0,1151.0,0.49,Online
6711,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,36.0,143,5148.0,2317.0,0.45,Online
6712,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,39.0,77,3003.0,1441.0,0.48,Online
6713,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,32.0,65,2080.0,1019.0,0.49,Online
6714,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,32.0,58,1856.0,928.0,0.5,Online
6715,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Men's Apparel,43.0,56,2408.0,1204.0,0.5,Online
6716,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Women's Apparel,42.0,94,3948.0,1777.0,0.45,Online
6717,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Men's Street Footwear,37.0,144,5328.0,2664.0,0.5,Online
6718,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,32.0,94,3008.0,1444.0,0.48,Online
6719,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Women's Street Footwear,37.0,81,2997.0,1379.0,0.46,Online
6720,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,38.0,80,3040.0,1368.0,0.45,Online
6721,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Men's Apparel,54.0,83,4482.0,2151.0,0.48,Online
6722,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Women's Apparel,58.0,117,6786.0,3325.0,0.49,Online
6723,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,51.0,182,9282.0,4641.0,0.5,Online
6724,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,49.0,119,5831.0,2916.0,0.5,Online
6725,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,42.0,102,4284.0,1971.0,0.46,Online
6726,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,43.0,75,3225.0,1580.0,0.49,Online
6727,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Men's Apparel,56.0,91,5096.0,2344.0,0.46,Online
6728,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Women's Apparel,60.0,140,8400.0,4116.0,0.49,Online
6729,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Men's Street Footwear,56.0,189,10584.0,5292.0,0.5,Online
6730,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,51.0,111,5661.0,2547.0,0.45,Online
6731,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Women's Street Footwear,47.0,102,4794.0,2397.0,0.5,Online
6732,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,37.0,90,3330.0,1632.0,0.49,Online
6733,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Men's Apparel,47.0,69,3243.0,1622.0,0.5,Online
6734,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Women's Apparel,52.0,113,5876.0,2938.0,0.5,Online
6735,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,47.0,165,7755.0,3878.0,0.5,Online
6736,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,38.0,91,3458.0,1556.0,0.45,Online
6737,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,15.0,75,1125.0,529.0,0.47,Online
6738,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,14.0,65,910.0,428.0,0.47,Online
6739,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Men's Apparel,24.0,61,1464.0,717.0,0.49,Online
6740,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Women's Apparel,29.0,94,2726.0,1336.0,0.49,Online
6741,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Men's Street Footwear,29.0,145,4205.0,1934.0,0.46,Online
6742,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,19.0,85,1615.0,743.0,0.46,Online
6743,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's Street Footwear,19.0,60,1140.0,536.0,0.47,Online
6744,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,19.0,47,893.0,429.0,0.48,Online
6745,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Men's Apparel,29.0,46,1334.0,654.0,0.49,Online
6746,Foot Locker,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's Apparel,28.0,90,2520.0,1210.0,0.48,Online
6747,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Men's Street Footwear,23.0,122,2806.0,1319.0,0.47,Online
6748,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,14.0,72,1008.0,504.0,0.5,Online
6749,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Women's Street Footwear,23.0,55,1265.0,633.0,0.5,Online
6750,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,54.0,83,4482.0,2151.0,0.48,Online
6751,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Men's Apparel,68.0,70,4760.0,2190.0,0.46,Online
6752,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Women's Apparel,73.0,88,6424.0,2955.0,0.46,Online
6753,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,66.0,150,9900.0,4950.0,0.5,Online
6754,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,59.0,120,7080.0,3540.0,0.5,Online
6755,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,58.0,95,5510.0,2535.0,0.46,Online
6756,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,59.0,90,5310.0,2390.0,0.45,Online
6757,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Men's Apparel,64.0,81,5184.0,2592.0,0.5,Online
6758,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Women's Apparel,68.0,112,7616.0,3503.0,0.46,Online
6759,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,38.0,138,5244.0,2570.0,0.49,Online
6760,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,37.0,80,2960.0,1184.0,0.4,Online
6761,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,27.0,83,2241.0,986.0,0.44,Online
6762,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,34.0,36,1224.0,490.0,0.4,Online
6763,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Men's Apparel,48.0,44,2112.0,993.0,0.47,Online
6764,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Women's Apparel,37.0,72,2664.0,1465.0,0.55,Online
6765,Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,37.0,158,5846.0,2923.0,0.5,Online
6766,Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,39.0,47,1833.0,807.0,0.44,Online
6767,Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,29.0,59,1711.0,736.0,0.43,Online
6768,Foot Locker,1185732,2/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,33.0,25,825.0,363.0,0.44,Online
6769,Foot Locker,1185732,2/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,48.0,46,2208.0,994.0,0.45,Online
6770,Foot Locker,1185732,2/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,32.0,80,2560.0,1408.0,0.55,Online
6771,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,39.0,124,4836.0,2370.0,0.49,Online
6772,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,37.0,50,1850.0,777.0,0.42,Online
6773,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,27.0,59,1593.0,669.0,0.42,Online
6774,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,33.0,23,759.0,334.0,0.44,Online
6775,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,47.0,31,1457.0,729.0,0.5,Online
6776,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,37.0,59,2183.0,1157.0,0.53,Online
6777,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,38.0,113,4294.0,1975.0,0.46,Online
6778,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39.0,42,1638.0,672.0,0.41,Online
6779,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,29.0,45,1305.0,522.0,0.4,Online
6780,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,34.0,20,680.0,292.0,0.43,Online
6781,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,56.0,29,1624.0,747.0,0.46,Online
6782,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,48.0,61,2928.0,1552.0,0.53,Online
6783,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,58.0,139,8062.0,3789.0,0.47,Online
6784,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.0,60,2700.0,1215.0,0.45,Online
6785,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43.0,46,1978.0,831.0,0.42,Online
6786,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43.0,26,1118.0,503.0,0.45,Online
6787,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,51.0,38,1938.0,969.0,0.5,Online
6788,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,58.0,68,3944.0,2011.0,0.51,Online
6789,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,41.0,135,5535.0,2546.0,0.46,Online
6790,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39.0,70,2730.0,1092.0,0.4,Online
6791,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,32.0,54,1728.0,743.0,0.43,Online
6792,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,32.0,49,1568.0,706.0,0.45,Online
6793,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,41.0,51,2091.0,941.0,0.45,Online
6794,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,50.0,94,4700.0,2491.0,0.53,Online
6795,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,47.0,154,7238.0,3329.0,0.46,Online
6796,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,44.0,81,3564.0,1604.0,0.45,Online
6797,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,37.0,61,2257.0,948.0,0.42,Online
6798,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,38.0,44,1672.0,719.0,0.43,Online
6799,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,49.0,52,2548.0,1172.0,0.46,Online
6800,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,53.0,94,4982.0,2640.0,0.53,Online
6801,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,49.0,131,6419.0,3081.0,0.48,Online
6802,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,42.0,78,3276.0,1474.0,0.45,Online
6803,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,36.0,65,2340.0,936.0,0.4,Online
6804,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,38.0,58,2204.0,948.0,0.43,Online
6805,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,47.0,46,2162.0,995.0,0.46,Online
6806,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,53.0,88,4664.0,2332.0,0.5,Online
6807,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,42.0,138,5796.0,2608.0,0.45,Online
6808,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39.0,80,3120.0,1248.0,0.4,Online
6809,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,32.0,53,1696.0,678.0,0.4,Online
6810,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,34.0,39,1326.0,530.0,0.4,Online
6811,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,41.0,42,1722.0,861.0,0.5,Online
6812,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,46.0,65,2990.0,1495.0,0.5,Online
6813,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,54.0,104,5616.0,2583.0,0.46,Online
6814,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41.0,75,3075.0,1292.0,0.42,Online
6815,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43.0,42,1806.0,722.0,0.4,Online
6816,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43.0,36,1548.0,697.0,0.45,Online
6817,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,54.0,38,2052.0,964.0,0.47,Online
6818,Sports Direct,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,55.0,70,3850.0,2118.0,0.55,Online
6819,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,53.0,104,5512.0,2701.0,0.49,Online
6820,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41.0,63,2583.0,1059.0,0.41,Online
6821,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43.0,57,2451.0,1078.0,0.44,Online
6822,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43.0,44,1892.0,832.0,0.44,Online
6823,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,59.0,45,2655.0,1221.0,0.46,Online
6824,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,61.0,65,3965.0,1983.0,0.5,Online
6825,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,58.0,140,8120.0,3735.0,0.46,Online
6826,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.0,75,3375.0,1451.0,0.43,Online
6827,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45.0,73,3285.0,1380.0,0.42,Online
6828,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45.0,50,2250.0,1013.0,0.45,Online
6829,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,56.0,50,2800.0,1260.0,0.45,Online
6830,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,64.0,75,4800.0,2496.0,0.52,Online
6831,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,33.0,128,4224.0,1901.0,0.45,Online
6832,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,32.0,74,2368.0,1042.0,0.44,Online
6833,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25.0,74,1850.0,740.0,0.4,Online
6834,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,28.0,33,924.0,416.0,0.45,Online
6835,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,43.0,49,2107.0,1032.0,0.49,Online
6836,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,33.0,72,2376.0,1212.0,0.51,Online
6837,Sports Direct,1185732,2/9/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,34.0,152,5168.0,2326.0,0.45,Online
6838,Sports Direct,1185732,2/9/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,34.0,51,1734.0,746.0,0.43,Online
6839,Sports Direct,1185732,2/9/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,24.0,68,1632.0,685.0,0.42,Online
6840,Sports Direct,1185732,2/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29.0,30,870.0,392.0,0.45,Online
